"Periodo(MMM DD, AAAA)";"Unidad de Valor Real (UVR)";"Archivo"
"2021/04/19";279,0008;"UVR_Unidad de valor real"
"2021/04/20";279,0481;"UVR_Unidad de valor real"
"2021/04/21";279,0954;"UVR_Unidad de valor real"
"2021/04/22";279,1427;"UVR_Unidad de valor real"
"2021/04/23";279,1901;"UVR_Unidad de valor real"
"2021/04/24";279,2374;"UVR_Unidad de valor real"
"2021/04/25";279,2848;"UVR_Unidad de valor real"
"2021/04/26";279,3321;"UVR_Unidad de valor real"
"2021/04/27";279,3795;"UVR_Unidad de valor real"
"2021/04/28";279,4269;"UVR_Unidad de valor real"
"2021/04/29";279,4743;"UVR_Unidad de valor real"
"2021/04/30";279,5217;"UVR_Unidad de valor real"
"2021/05/01";279,5691;"UVR_Unidad de valor real"
"2021/05/02";279,6165;"UVR_Unidad de valor real"
"2021/05/03";279,6639;"UVR_Unidad de valor real"
"2021/05/04";279,7113;"UVR_Unidad de valor real"
"2021/05/05";279,7588;"UVR_Unidad de valor real"
"2021/05/06";279,8062;"UVR_Unidad de valor real"
"2021/05/07";279,8536;"UVR_Unidad de valor real"
"2021/05/08";279,9011;"UVR_Unidad de valor real"
"2021/05/09";279,9486;"UVR_Unidad de valor real"
"2021/05/10";279,996;"UVR_Unidad de valor real"
"2021/05/11";280,0435;"UVR_Unidad de valor real"
"2021/05/12";280,091;"UVR_Unidad de valor real"
"2021/05/13";280,1385;"UVR_Unidad de valor real"
"2021/05/14";280,186;"UVR_Unidad de valor real"
"2021/05/15";280,2335;"UVR_Unidad de valor real"
"2021/05/16";280,2867;"UVR_Unidad de valor real"
"2021/05/17";280,3399;"UVR_Unidad de valor real"
"2021/05/18";280,3931;"UVR_Unidad de valor real"
"2021/05/19";280,4463;"UVR_Unidad de valor real"
"2021/05/20";280,4995;"UVR_Unidad de valor real"
"2021/05/21";280,5527;"UVR_Unidad de valor real"
"2021/05/22";280,606;"UVR_Unidad de valor real"
"2021/05/23";280,6592;"UVR_Unidad de valor real"
"2021/05/24";280,7125;"UVR_Unidad de valor real"
"2021/05/25";280,7658;"UVR_Unidad de valor real"
"2021/05/26";280,8191;"UVR_Unidad de valor real"
"2021/05/27";280,8724;"UVR_Unidad de valor real"
"2021/05/28";280,9257;"UVR_Unidad de valor real"
"2021/05/29";280,979;"UVR_Unidad de valor real"
"2021/05/30";281,0323;"UVR_Unidad de valor real"
"2021/05/31";281,0856;"UVR_Unidad de valor real"
"2021/06/01";281,139;"UVR_Unidad de valor real"
"2021/06/02";281,1923;"UVR_Unidad de valor real"
"2021/06/03";281,2457;"UVR_Unidad de valor real"
"2021/06/04";281,2991;"UVR_Unidad de valor real"
"2021/06/05";281,3525;"UVR_Unidad de valor real"
"2021/06/06";281,4059;"UVR_Unidad de valor real"
"2021/06/07";281,4593;"UVR_Unidad de valor real"
"2021/06/08";281,5127;"UVR_Unidad de valor real"
"2021/06/09";281,5661;"UVR_Unidad de valor real"
"2021/06/10";281,6195;"UVR_Unidad de valor real"
"2021/06/11";281,673;"UVR_Unidad de valor real"
"2021/06/12";281,7264;"UVR_Unidad de valor real"
"2021/06/13";281,7799;"UVR_Unidad de valor real"
"2021/06/14";281,8334;"UVR_Unidad de valor real"
"2021/06/15";281,8869;"UVR_Unidad de valor real"
"2021/06/16";281,9804;"UVR_Unidad de valor real"
"2021/06/17";282,074;"UVR_Unidad de valor real"
"2021/06/18";282,1675;"UVR_Unidad de valor real"
"2021/06/19";282,2611;"UVR_Unidad de valor real"
"2021/06/20";282,3548;"UVR_Unidad de valor real"
"2021/06/21";282,4484;"UVR_Unidad de valor real"
"2021/06/22";282,5421;"UVR_Unidad de valor real"
"2021/06/23";282,6359;"UVR_Unidad de valor real"
"2021/06/24";282,7296;"UVR_Unidad de valor real"
"2021/06/25";282,8234;"UVR_Unidad de valor real"
"2021/06/26";282,9172;"UVR_Unidad de valor real"
"2021/06/27";283,0111;"UVR_Unidad de valor real"
"2021/06/28";283,105;"UVR_Unidad de valor real"
"2021/06/29";283,1989;"UVR_Unidad de valor real"
"2021/06/30";283,2928;"UVR_Unidad de valor real"
"2021/07/01";283,3868;"UVR_Unidad de valor real"
"2021/07/02";283,4808;"UVR_Unidad de valor real"
"2021/07/03";283,5749;"UVR_Unidad de valor real"
"2021/07/04";283,6689;"UVR_Unidad de valor real"
"2021/07/05";283,763;"UVR_Unidad de valor real"
"2021/07/06";283,8572;"UVR_Unidad de valor real"
"2021/07/07";283,9513;"UVR_Unidad de valor real"
"2021/07/08";284,0455;"UVR_Unidad de valor real"
"2021/07/09";284,1397;"UVR_Unidad de valor real"
"2021/07/10";284,234;"UVR_Unidad de valor real"
"2021/07/11";284,3283;"UVR_Unidad de valor real"
"2021/07/12";284,4226;"UVR_Unidad de valor real"
"2021/07/13";284,517;"UVR_Unidad de valor real"
"2021/07/14";284,6114;"UVR_Unidad de valor real"
"2021/07/15";284,7058;"UVR_Unidad de valor real"
"2021/07/16";284,7012;"UVR_Unidad de valor real"
"2021/07/17";284,6966;"UVR_Unidad de valor real"
"2021/07/18";284,692;"UVR_Unidad de valor real"
"2021/07/19";284,6874;"UVR_Unidad de valor real"
"2021/07/20";284,6828;"UVR_Unidad de valor real"
"2021/07/21";284,6782;"UVR_Unidad de valor real"
"2021/07/22";284,6736;"UVR_Unidad de valor real"
"2021/07/23";284,6691;"UVR_Unidad de valor real"
"2021/07/24";284,6645;"UVR_Unidad de valor real"
"2021/07/25";284,6599;"UVR_Unidad de valor real"
"2021/07/26";284,6553;"UVR_Unidad de valor real"
"2021/07/27";284,6507;"UVR_Unidad de valor real"
"2021/07/28";284,6461;"UVR_Unidad de valor real"
"2021/07/29";284,6415;"UVR_Unidad de valor real"
"2021/07/30";284,6369;"UVR_Unidad de valor real"
"2021/07/31";284,6323;"UVR_Unidad de valor real"
"2021/08/01";284,6277;"UVR_Unidad de valor real"
"2021/08/02";284,6231;"UVR_Unidad de valor real"
"2021/08/03";284,6185;"UVR_Unidad de valor real"
"2021/08/04";284,614;"UVR_Unidad de valor real"
"2021/08/05";284,6094;"UVR_Unidad de valor real"
"2021/08/06";284,6048;"UVR_Unidad de valor real"
"2021/08/07";284,6002;"UVR_Unidad de valor real"
"2021/08/08";284,5956;"UVR_Unidad de valor real"
"2021/08/09";284,591;"UVR_Unidad de valor real"
"2021/08/10";284,5864;"UVR_Unidad de valor real"
"2021/08/11";284,5818;"UVR_Unidad de valor real"
"2021/08/12";284,5772;"UVR_Unidad de valor real"
"2021/08/13";284,5726;"UVR_Unidad de valor real"
"2021/08/14";284,568;"UVR_Unidad de valor real"
"2021/08/15";284,5634;"UVR_Unidad de valor real"
"2021/08/16";284,5927;"UVR_Unidad de valor real"
"2021/08/17";284,6221;"UVR_Unidad de valor real"
"2021/08/18";284,6514;"UVR_Unidad de valor real"
"2021/08/19";284,6807;"UVR_Unidad de valor real"
"2021/08/20";284,7101;"UVR_Unidad de valor real"
"2021/08/21";284,7394;"UVR_Unidad de valor real"
"2021/08/22";284,7688;"UVR_Unidad de valor real"
"2021/08/23";284,7981;"UVR_Unidad de valor real"
"2021/08/24";284,8275;"UVR_Unidad de valor real"
"2021/08/25";284,8568;"UVR_Unidad de valor real"
"2021/08/26";284,8862;"UVR_Unidad de valor real"
"2021/08/27";284,9155;"UVR_Unidad de valor real"
"2021/08/28";284,9449;"UVR_Unidad de valor real"
"2021/08/29";284,9743;"UVR_Unidad de valor real"
"2021/08/30";285,0037;"UVR_Unidad de valor real"
"2021/08/31";285,033;"UVR_Unidad de valor real"
"2021/09/01";285,0624;"UVR_Unidad de valor real"
"2021/09/02";285,0918;"UVR_Unidad de valor real"
"2021/09/03";285,1212;"UVR_Unidad de valor real"
"2021/09/04";285,1506;"UVR_Unidad de valor real"
"2021/09/05";285,1799;"UVR_Unidad de valor real"
"2021/09/06";285,2093;"UVR_Unidad de valor real"
"2021/09/07";285,2387;"UVR_Unidad de valor real"
"2021/09/08";285,2681;"UVR_Unidad de valor real"
"2021/09/09";285,2975;"UVR_Unidad de valor real"
"2021/09/10";285,3269;"UVR_Unidad de valor real"
"2021/09/11";285,3563;"UVR_Unidad de valor real"
"2021/09/12";285,3858;"UVR_Unidad de valor real"
"2021/09/13";285,4152;"UVR_Unidad de valor real"
"2021/09/14";285,4446;"UVR_Unidad de valor real"
"2021/09/15";285,474;"UVR_Unidad de valor real"
"2021/09/16";285,5167;"UVR_Unidad de valor real"
"2021/09/17";285,5595;"UVR_Unidad de valor real"
"2021/09/18";285,6022;"UVR_Unidad de valor real"
"2021/09/19";285,645;"UVR_Unidad de valor real"
"2021/09/20";285,6877;"UVR_Unidad de valor real"
"2021/09/21";285,7305;"UVR_Unidad de valor real"
"2021/09/22";285,7732;"UVR_Unidad de valor real"
"2021/09/23";285,816;"UVR_Unidad de valor real"
"2021/09/24";285,8588;"UVR_Unidad de valor real"
"2021/09/25";285,9016;"UVR_Unidad de valor real"
"2021/09/26";285,9444;"UVR_Unidad de valor real"
"2021/09/27";285,9872;"UVR_Unidad de valor real"
"2021/09/28";286,03;"UVR_Unidad de valor real"
"2021/09/29";286,0728;"UVR_Unidad de valor real"
"2021/09/30";286,1156;"UVR_Unidad de valor real"
"2021/10/01";286,1584;"UVR_Unidad de valor real"
"2021/10/02";286,2013;"UVR_Unidad de valor real"
"2021/10/03";286,2441;"UVR_Unidad de valor real"
"2021/10/04";286,2869;"UVR_Unidad de valor real"
"2021/10/05";286,3298;"UVR_Unidad de valor real"
"2021/10/06";286,3726;"UVR_Unidad de valor real"
"2021/10/07";286,4155;"UVR_Unidad de valor real"
"2021/10/08";286,4584;"UVR_Unidad de valor real"
"2021/10/09";286,5012;"UVR_Unidad de valor real"
"2021/10/10";286,5441;"UVR_Unidad de valor real"
"2021/10/11";286,587;"UVR_Unidad de valor real"
"2021/10/12";286,6299;"UVR_Unidad de valor real"
"2021/10/13";286,6728;"UVR_Unidad de valor real"
"2021/10/14";286,7157;"UVR_Unidad de valor real"
"2021/10/15";286,7586;"UVR_Unidad de valor real"
"2021/10/16";286,7937;"UVR_Unidad de valor real"
"2021/10/17";286,8288;"UVR_Unidad de valor real"
"2021/10/18";286,8639;"UVR_Unidad de valor real"
"2021/10/19";286,899;"UVR_Unidad de valor real"
"2021/10/20";286,9341;"UVR_Unidad de valor real"
"2021/10/21";286,9692;"UVR_Unidad de valor real"
"2021/10/22";287,0043;"UVR_Unidad de valor real"
"2021/10/23";287,0394;"UVR_Unidad de valor real"
"2021/10/24";287,0745;"UVR_Unidad de valor real"
"2021/10/25";287,1097;"UVR_Unidad de valor real"
"2021/10/26";287,1448;"UVR_Unidad de valor real"
"2021/10/27";287,1799;"UVR_Unidad de valor real"
"2021/10/28";287,2151;"UVR_Unidad de valor real"
"2021/10/29";287,2502;"UVR_Unidad de valor real"
"2021/10/30";287,2853;"UVR_Unidad de valor real"
"2021/10/31";287,3205;"UVR_Unidad de valor real"
"2021/11/01";287,3557;"UVR_Unidad de valor real"
"2021/11/02";287,3908;"UVR_Unidad de valor real"
"2021/11/03";287,426;"UVR_Unidad de valor real"
"2021/11/04";287,4611;"UVR_Unidad de valor real"
"2021/11/05";287,4963;"UVR_Unidad de valor real"
"2021/11/06";287,5315;"UVR_Unidad de valor real"
"2021/11/07";287,5667;"UVR_Unidad de valor real"
"2021/11/08";287,6019;"UVR_Unidad de valor real"
"2021/11/09";287,6371;"UVR_Unidad de valor real"
"2021/11/10";287,6722;"UVR_Unidad de valor real"
"2021/11/11";287,7074;"UVR_Unidad de valor real"
"2021/11/12";287,7426;"UVR_Unidad de valor real"
"2021/11/13";287,7779;"UVR_Unidad de valor real"
"2021/11/14";287,8131;"UVR_Unidad de valor real"
"2021/11/15";287,8483;"UVR_Unidad de valor real"
"2021/11/16";287,8493;"UVR_Unidad de valor real"
"2021/11/17";287,8502;"UVR_Unidad de valor real"
"2021/11/18";287,8512;"UVR_Unidad de valor real"
"2021/11/19";287,8521;"UVR_Unidad de valor real"
"2021/11/20";287,8531;"UVR_Unidad de valor real"
"2021/11/21";287,8541;"UVR_Unidad de valor real"
"2021/11/22";287,855;"UVR_Unidad de valor real"
"2021/11/23";287,856;"UVR_Unidad de valor real"
"2021/11/24";287,8569;"UVR_Unidad de valor real"
"2021/11/25";287,8579;"UVR_Unidad de valor real"
"2021/11/26";287,8589;"UVR_Unidad de valor real"
"2021/11/27";287,8598;"UVR_Unidad de valor real"
"2021/11/28";287,8608;"UVR_Unidad de valor real"
"2021/11/29";287,8617;"UVR_Unidad de valor real"
"2021/11/30";287,8627;"UVR_Unidad de valor real"
"2021/12/01";287,8637;"UVR_Unidad de valor real"
"2021/12/02";287,8646;"UVR_Unidad de valor real"
"2021/12/03";287,8656;"UVR_Unidad de valor real"
"2021/12/04";287,8665;"UVR_Unidad de valor real"
"2021/12/05";287,8675;"UVR_Unidad de valor real"
"2021/12/06";287,8684;"UVR_Unidad de valor real"
"2021/12/07";287,8694;"UVR_Unidad de valor real"
"2021/12/08";287,8704;"UVR_Unidad de valor real"
"2021/12/09";287,8713;"UVR_Unidad de valor real"
"2021/12/10";287,8723;"UVR_Unidad de valor real"
"2021/12/11";287,8732;"UVR_Unidad de valor real"
"2021/12/12";287,8742;"UVR_Unidad de valor real"
"2021/12/13";287,8752;"UVR_Unidad de valor real"
"2021/12/14";287,8761;"UVR_Unidad de valor real"
"2021/12/15";287,8771;"UVR_Unidad de valor real"
"2021/12/16";287,9234;"UVR_Unidad de valor real"
"2021/12/17";287,9697;"UVR_Unidad de valor real"
"2021/12/18";288,0161;"UVR_Unidad de valor real"
"2021/12/19";288,0624;"UVR_Unidad de valor real"
"2021/12/20";288,1088;"UVR_Unidad de valor real"
"2021/12/21";288,1551;"UVR_Unidad de valor real"
"2021/12/22";288,2015;"UVR_Unidad de valor real"
"2021/12/23";288,2479;"UVR_Unidad de valor real"
"2021/12/24";288,2942;"UVR_Unidad de valor real"
"2021/12/25";288,3406;"UVR_Unidad de valor real"
"2021/12/26";288,387;"UVR_Unidad de valor real"
"2021/12/27";288,4334;"UVR_Unidad de valor real"
"2021/12/28";288,4798;"UVR_Unidad de valor real"
"2021/12/29";288,5263;"UVR_Unidad de valor real"
"2021/12/30";288,5727;"UVR_Unidad de valor real"
"2021/12/31";288,6191;"UVR_Unidad de valor real"
"2022/01/01";288,6656;"UVR_Unidad de valor real"
"2022/01/02";288,712;"UVR_Unidad de valor real"
"2022/01/03";288,7585;"UVR_Unidad de valor real"
"2022/01/04";288,8049;"UVR_Unidad de valor real"
"2022/01/05";288,8514;"UVR_Unidad de valor real"
"2022/01/06";288,8979;"UVR_Unidad de valor real"
"2022/01/07";288,9443;"UVR_Unidad de valor real"
"2022/01/08";288,9908;"UVR_Unidad de valor real"
"2022/01/09";289,0373;"UVR_Unidad de valor real"
"2022/01/10";289,0838;"UVR_Unidad de valor real"
"2022/01/11";289,1304;"UVR_Unidad de valor real"
"2022/01/12";289,1769;"UVR_Unidad de valor real"
"2022/01/13";289,2234;"UVR_Unidad de valor real"
"2022/01/14";289,2699;"UVR_Unidad de valor real"
"2022/01/15";289,3165;"UVR_Unidad de valor real"
"2022/01/16";289,3844;"UVR_Unidad de valor real"
"2022/01/17";289,4523;"UVR_Unidad de valor real"
"2022/01/18";289,5202;"UVR_Unidad de valor real"
"2022/01/19";289,5882;"UVR_Unidad de valor real"
"2022/01/20";289,6561;"UVR_Unidad de valor real"
"2022/01/21";289,7241;"UVR_Unidad de valor real"
"2022/01/22";289,7921;"UVR_Unidad de valor real"
"2022/01/23";289,8601;"UVR_Unidad de valor real"
"2022/01/24";289,9281;"UVR_Unidad de valor real"
"2022/01/25";289,9961;"UVR_Unidad de valor real"
"2022/01/26";290,0642;"UVR_Unidad de valor real"
"2022/01/27";290,1322;"UVR_Unidad de valor real"
"2022/01/28";290,2003;"UVR_Unidad de valor real"
"2022/01/29";290,2684;"UVR_Unidad de valor real"
"2022/01/30";290,3365;"UVR_Unidad de valor real"
"2022/01/31";290,4047;"UVR_Unidad de valor real"
"2022/02/01";290,4728;"UVR_Unidad de valor real"
"2022/02/02";290,541;"UVR_Unidad de valor real"
"2022/02/03";290,6091;"UVR_Unidad de valor real"
"2022/02/04";290,6773;"UVR_Unidad de valor real"
"2022/02/05";290,7455;"UVR_Unidad de valor real"
"2022/02/06";290,8138;"UVR_Unidad de valor real"
"2022/02/07";290,882;"UVR_Unidad de valor real"
"2022/02/08";290,9503;"UVR_Unidad de valor real"
"2022/02/09";291,0185;"UVR_Unidad de valor real"
"2022/02/10";291,0868;"UVR_Unidad de valor real"
"2022/02/11";291,1551;"UVR_Unidad de valor real"
"2022/02/12";291,2235;"UVR_Unidad de valor real"
"2022/02/13";291,2918;"UVR_Unidad de valor real"
"2022/02/14";291,3601;"UVR_Unidad de valor real"
"2022/02/15";291,4285;"UVR_Unidad de valor real"
"2022/02/16";291,6009;"UVR_Unidad de valor real"
"2022/02/17";291,7735;"UVR_Unidad de valor real"
"2022/02/18";291,9461;"UVR_Unidad de valor real"
"2022/02/19";292,1188;"UVR_Unidad de valor real"
"2022/02/20";292,2917;"UVR_Unidad de valor real"
"2022/02/21";292,4646;"UVR_Unidad de valor real"
"2022/02/22";292,6377;"UVR_Unidad de valor real"
"2022/02/23";292,8108;"UVR_Unidad de valor real"
"2022/02/24";292,9841;"UVR_Unidad de valor real"
"2022/02/25";293,1574;"UVR_Unidad de valor real"
"2022/02/26";293,3309;"UVR_Unidad de valor real"
"2022/02/27";293,5044;"UVR_Unidad de valor real"
"2022/02/28";293,6781;"UVR_Unidad de valor real"
"2022/03/01";293,8519;"UVR_Unidad de valor real"
"2022/03/02";294,0257;"UVR_Unidad de valor real"
"2022/03/03";294,1997;"UVR_Unidad de valor real"
"2022/03/04";294,3738;"UVR_Unidad de valor real"
"2022/03/05";294,5479;"UVR_Unidad de valor real"
"2022/03/06";294,7222;"UVR_Unidad de valor real"
"2022/03/07";294,8966;"UVR_Unidad de valor real"
"2022/03/08";295,0711;"UVR_Unidad de valor real"
"2022/03/09";295,2457;"UVR_Unidad de valor real"
"2022/03/10";295,4204;"UVR_Unidad de valor real"
"2022/03/11";295,5951;"UVR_Unidad de valor real"
"2022/03/12";295,77;"UVR_Unidad de valor real"
"2022/03/13";295,945;"UVR_Unidad de valor real"
"2022/03/14";296,1201;"UVR_Unidad de valor real"
"2022/03/15";296,2954;"UVR_Unidad de valor real"
"2022/03/16";296,45;"UVR_Unidad de valor real"
"2022/03/17";296,6046;"UVR_Unidad de valor real"
"2022/03/18";296,7594;"UVR_Unidad de valor real"
"2022/03/19";296,9142;"UVR_Unidad de valor real"
"2022/03/20";297,0691;"UVR_Unidad de valor real"
"2022/03/21";297,2241;"UVR_Unidad de valor real"
"2022/03/22";297,3791;"UVR_Unidad de valor real"
"2022/03/23";297,5343;"UVR_Unidad de valor real"
"2022/03/24";297,6895;"UVR_Unidad de valor real"
"2022/03/25";297,8448;"UVR_Unidad de valor real"
"2022/03/26";298,0002;"UVR_Unidad de valor real"
"2022/03/27";298,1557;"UVR_Unidad de valor real"
"2022/03/28";298,3112;"UVR_Unidad de valor real"
"2022/03/29";298,4668;"UVR_Unidad de valor real"
"2022/03/30";298,6226;"UVR_Unidad de valor real"
"2022/03/31";298,7784;"UVR_Unidad de valor real"
"2022/04/01";298,9342;"UVR_Unidad de valor real"
"2022/04/02";299,0902;"UVR_Unidad de valor real"
"2022/04/03";299,2462;"UVR_Unidad de valor real"
"2022/04/04";299,4023;"UVR_Unidad de valor real"
"2022/04/05";299,5585;"UVR_Unidad de valor real"
"2022/04/06";299,7148;"UVR_Unidad de valor real"
"2022/04/07";299,8712;"UVR_Unidad de valor real"
"2022/04/08";300,0276;"UVR_Unidad de valor real"
"2022/04/09";300,1841;"UVR_Unidad de valor real"
"2022/04/10";300,3408;"UVR_Unidad de valor real"
"2022/04/11";300,4974;"UVR_Unidad de valor real"
"2022/04/12";300,6542;"UVR_Unidad de valor real"
"2022/04/13";300,8111;"UVR_Unidad de valor real"
"2022/04/14";300,968;"UVR_Unidad de valor real"
"2022/04/15";301,125;"UVR_Unidad de valor real"
"2022/04/16";301,2249;"UVR_Unidad de valor real"
"2022/04/17";301,3248;"UVR_Unidad de valor real"
"2022/04/18";301,4248;"UVR_Unidad de valor real"
"2022/04/19";301,5248;"UVR_Unidad de valor real"
"2022/04/20";301,6248;"UVR_Unidad de valor real"
"2022/04/21";301,7249;"UVR_Unidad de valor real"
"2022/04/22";301,8249;"UVR_Unidad de valor real"
"2022/04/23";301,9251;"UVR_Unidad de valor real"
"2022/04/24";302,0252;"UVR_Unidad de valor real"
"2022/04/25";302,1254;"UVR_Unidad de valor real"
"2022/04/26";302,2256;"UVR_Unidad de valor real"
"2022/04/27";302,3259;"UVR_Unidad de valor real"
"2022/04/28";302,4262;"UVR_Unidad de valor real"
"2022/04/29";302,5265;"UVR_Unidad de valor real"
"2022/04/30";302,6269;"UVR_Unidad de valor real"
"2022/05/01";302,7273;"UVR_Unidad de valor real"
"2022/05/02";302,8277;"UVR_Unidad de valor real"
"2022/05/03";302,9282;"UVR_Unidad de valor real"
"2022/05/04";303,0286;"UVR_Unidad de valor real"
"2022/05/05";303,1292;"UVR_Unidad de valor real"
"2022/05/06";303,2297;"UVR_Unidad de valor real"
"2022/05/07";303,3303;"UVR_Unidad de valor real"
"2022/05/08";303,4309;"UVR_Unidad de valor real"
"2022/05/09";303,5316;"UVR_Unidad de valor real"
"2022/05/10";303,6323;"UVR_Unidad de valor real"
"2022/05/11";303,733;"UVR_Unidad de valor real"
"2022/05/12";303,8338;"UVR_Unidad de valor real"
"2022/05/13";303,9346;"UVR_Unidad de valor real"
"2022/05/14";304,0354;"UVR_Unidad de valor real"
"2022/05/15";304,1363;"UVR_Unidad de valor real"
"2022/05/16";304,2582;"UVR_Unidad de valor real"
"2022/05/17";304,3801;"UVR_Unidad de valor real"
"2022/05/18";304,5021;"UVR_Unidad de valor real"
"2022/05/19";304,6242;"UVR_Unidad de valor real"
"2022/05/20";304,7463;"UVR_Unidad de valor real"
"2022/05/21";304,8684;"UVR_Unidad de valor real"
"2022/05/22";304,9906;"UVR_Unidad de valor real"
"2022/05/23";305,1129;"UVR_Unidad de valor real"
"2022/05/24";305,2352;"UVR_Unidad de valor real"
"2022/05/25";305,3575;"UVR_Unidad de valor real"
"2022/05/26";305,4799;"UVR_Unidad de valor real"
"2022/05/27";305,6023;"UVR_Unidad de valor real"
"2022/05/28";305,7248;"UVR_Unidad de valor real"
"2022/05/29";305,8474;"UVR_Unidad de valor real"
"2022/05/30";305,9699;"UVR_Unidad de valor real"
"2022/05/31";306,0926;"UVR_Unidad de valor real"
"2022/06/01";306,2153;"UVR_Unidad de valor real"
"2022/06/02";306,338;"UVR_Unidad de valor real"
"2022/06/03";306,4608;"UVR_Unidad de valor real"
"2022/06/04";306,5836;"UVR_Unidad de valor real"
"2022/06/05";306,7065;"UVR_Unidad de valor real"
"2022/06/06";306,8294;"UVR_Unidad de valor real"
"2022/06/07";306,9524;"UVR_Unidad de valor real"
"2022/06/08";307,0754;"UVR_Unidad de valor real"
"2022/06/09";307,1985;"UVR_Unidad de valor real"
"2022/06/10";307,3216;"UVR_Unidad de valor real"
"2022/06/11";307,4448;"UVR_Unidad de valor real"
"2022/06/12";307,568;"UVR_Unidad de valor real"
"2022/06/13";307,6913;"UVR_Unidad de valor real"
